POA_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
POA2752,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,8,12,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,3,8,5,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2753,0,0,3,3,3,4,7,4,0,30,0,0,0,0,3,10,18,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,8,0,0,0,8,3,0,0,0,0,12,0,0,0,8,4,27,35,16,8,94,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,3,0,44,0,5,14,30,24,18,13,0,0,118,0,0,0,4,3,5,4,3,0,13,0,0,0,4,0,3,0,0,0,8,0,0,0,0,5,0,0,0,0,10,0,0,0,6,9,3,0,0,0,17,0,0,0,6,4,0,0,0,0,12,0,0,0,6,5,0,9,3,3,24,0,0,0,0,0,0,0,0,0,6,0,0,3,5,13,3,3,0,0,28
POA2754,0,0,0,3,4,0,0,0,0,5,0,0,0,0,3,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,9,14,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,18,0,0,4,9,4,5,0,8,0,32,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,0,0,0,14,8,7,13,3,3,59,0,0,0,4,9,9,21,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,0,0,0,8,6,8,6,3,0,28,0,0,0,10,9,0,3,0,0,20,0,0,0,10,7,35,41,29,0,128,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,13,14,0,49,0,4,11,62,55,49,18,3,0,212,0,0,0,3,3,3,3,3,0,17,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,23,8,3,3,0,0,39,0,0,0,0,3,0,4,0,0,8,0,0,3,11,19,28,18,11,0,81,0,0,0,0,3,3,0,0,0,4,0,3,11,15,13,10,6,3,0,62
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2758,0,0,0,4,5,0,0,0,0,12,0,0,0,0,7,4,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,13,0,0,0,3,3,3,0,0,0,5,0,0,0,0,3,0,12,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,5,0,23,0,0,0,6,18,10,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,21
POA2759,0,0,4,11,9,11,7,8,0,45,0,0,0,0,11,19,16,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,23,0,0,0,25,13,15,18,4,0,77,0,0,3,5,0,5,3,0,0,20,0,0,0,8,16,44,33,8,3,108,0,0,0,3,5,8,6,3,0,35,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,10,9,3,0,29,5,34,57,130,47,44,10,0,0,329,0,0,0,0,3,16,9,0,0,24,0,8,4,17,12,7,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,18,19,157,86,94,40,5,0,434,0,0,0,0,0,5,6,0,0,17,0,0,0,5,13,25,19,3,0,67,0,0,0,4,0,0,0,0,0,5,0,0,4,17,15,12,13,4,0,63
POA2760,0,0,0,12,7,5,7,0,3,41,0,0,0,3,5,20,34,26,7,93,0,0,4,0,0,0,0,0,0,0,0,0,3,12,0,3,0,0,0,30,0,4,4,35,25,20,11,4,0,113,0,0,4,12,3,3,0,3,0,29,0,0,0,0,3,13,42,11,0,81,0,0,3,9,0,0,0,0,0,17,0,0,0,6,6,4,0,0,0,25,0,0,3,35,0,0,0,0,0,41,0,0,0,0,0,10,11,16,0,38,17,83,104,257,78,57,20,5,0,627,0,0,0,0,0,3,4,0,0,12,0,16,25,70,6,20,3,0,0,137,0,0,0,3,0,0,0,0,0,3,9,48,78,294,106,58,23,3,0,622,0,0,0,3,3,4,9,6,5,27,0,0,0,3,17,13,12,9,3,58,0,0,0,7,0,0,0,0,0,8,0,5,5,13,8,7,3,5,0,48
POA2761,0,3,0,4,5,3,3,3,0,18,0,0,0,3,4,6,7,7,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,25,0,0,3,20,15,8,8,3,0,59,0,4,3,6,3,9,4,3,0,42,0,0,0,4,9,27,27,15,3,80,0,0,0,17,8,13,11,0,0,54,0,0,0,5,9,3,0,0,0,16,0,3,0,16,0,0,0,0,0,18,0,0,0,4,4,4,0,0,0,10,8,48,83,141,46,24,7,0,0,352,0,0,0,0,0,3,0,0,0,8,5,22,46,127,58,31,7,7,0,306,0,0,0,0,0,0,0,0,0,0,4,69,197,670,411,337,140,16,11,1856,0,0,0,3,3,8,4,0,3,26,0,0,3,3,9,9,3,0,3,30,0,0,3,3,3,3,3,0,0,21,0,5,9,13,13,13,11,3,0,64
POA2762,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,13,13,11,3,47,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,3,0,16,8,7,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,9,6,27,9,8,0,0,0,56,0,0,0,5,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,3,6,8,3,0,0,0,0,18
POA2763,0,8,3,14,3,9,5,0,0,48,0,0,0,5,8,13,15,8,0,49,0,0,0,0,3,0,0,0,0,6,0,3,4,17,11,0,4,0,0,42,0,0,0,7,4,7,5,0,0,29,0,0,4,31,9,20,19,4,0,80,0,0,0,9,4,43,35,12,9,110,0,0,0,3,6,3,12,6,0,34,0,0,3,4,3,3,4,0,0,18,0,3,3,64,4,0,0,0,0,77,0,0,0,4,4,4,8,3,0,27,0,27,55,116,52,29,19,4,0,301,0,0,0,3,4,0,0,0,0,13,4,21,15,67,28,12,8,0,0,149,0,0,0,3,0,3,0,0,0,8,4,35,91,312,159,136,78,19,3,834,0,0,3,13,3,15,8,3,0,51,0,0,0,7,6,9,10,0,0,42,0,5,4,3,0,11,0,0,0,31,0,4,19,45,26,24,10,0,0,133
POA2765,0,0,0,12,9,3,6,0,0,28,0,0,0,4,7,13,16,16,5,62,0,0,0,0,0,0,0,0,0,3,0,5,0,5,3,3,3,0,0,14,0,0,7,7,15,12,3,0,0,41,0,0,3,11,0,4,3,0,0,14,0,0,0,4,12,60,77,33,6,189,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,12,0,0,0,3,3,8,9,3,0,27,0,0,14,44,25,19,9,3,0,123,0,0,0,0,0,3,0,5,0,11,0,0,0,15,3,0,0,0,0,20,0,0,0,3,0,0,0,0,0,7,0,3,5,44,12,3,7,3,0,84,0,0,0,3,3,4,3,0,0,13,0,0,0,8,3,5,3,3,0,23,0,0,3,3,0,0,0,0,0,10,0,0,0,12,3,0,0,0,0,21
POA2766,0,0,0,3,0,3,5,0,0,17,0,0,0,0,0,6,16,8,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,14,0,0,0,7,3,4,6,0,0,27,0,0,0,3,0,0,0,0,0,10,0,0,0,3,3,27,32,13,0,82,0,0,0,3,4,4,6,0,0,19,0,0,0,3,0,0,3,0,0,11,0,3,7,50,0,0,4,0,0,65,0,0,0,0,0,0,5,3,0,5,3,20,41,80,23,19,7,0,0,198,0,0,0,0,0,0,0,3,0,7,8,19,29,95,21,20,3,0,0,197,0,0,0,3,0,0,0,0,0,3,4,53,143,390,252,183,81,18,4,1127,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,5,5,0,0,26
POA2767,0,3,0,3,3,3,3,0,0,11,0,0,0,0,3,8,5,6,3,29,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,6,4,0,24,0,5,0,12,10,17,12,3,0,56,0,0,3,8,5,11,4,0,0,33,0,0,0,0,5,24,43,21,0,101,0,0,0,0,3,7,4,0,0,10,0,0,6,9,9,5,0,0,0,36,0,3,6,33,9,3,0,0,0,60,0,0,0,0,3,8,6,4,3,22,9,26,60,84,36,24,12,0,0,251,0,0,0,0,0,0,3,0,0,3,0,12,22,42,21,4,8,3,0,108,0,0,0,0,4,3,0,0,0,3,10,57,127,454,243,257,116,24,6,1299,0,0,0,15,3,17,10,0,0,43,0,0,0,0,3,4,11,3,0,25,0,6,0,0,0,8,4,0,0,20,0,0,0,12,7,3,3,0,0,26
POA2768,0,0,0,16,10,3,5,0,0,30,0,0,3,7,11,10,6,5,0,47,0,3,0,3,0,0,0,0,0,8,0,5,12,42,25,14,10,9,0,117,0,0,3,28,21,5,6,7,0,77,0,7,13,41,29,25,16,3,0,128,0,0,0,4,9,12,13,4,4,41,0,0,0,3,3,11,3,0,0,26,0,0,4,9,9,3,3,5,0,24,0,6,6,33,14,5,0,0,0,64,0,0,0,4,0,3,4,0,0,14,3,31,60,103,44,33,9,7,0,292,0,0,3,3,3,0,0,0,0,16,0,5,26,34,21,15,5,5,0,112,0,0,0,0,0,0,0,0,0,3,0,26,70,211,175,124,55,11,4,673,0,0,0,12,3,9,6,0,0,30,0,0,0,4,14,6,8,0,4,35,0,6,13,8,11,10,0,0,0,48,0,9,36,47,40,21,5,3,0,162
POA2769,0,4,0,13,3,0,0,0,0,25,0,0,0,3,0,7,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,16,3,0,5,0,0,28,0,0,0,3,3,3,0,0,0,12,0,4,4,15,5,4,3,0,0,38,0,0,0,0,0,3,11,3,3,19,0,0,0,4,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,13,0,3,0,0,0,0,3,0,0,4,0,15,19,41,9,11,4,0,0,105,0,0,0,3,0,0,0,0,0,3,0,4,13,43,18,3,4,0,0,83,0,0,0,0,0,0,0,0,0,3,0,13,20,103,55,17,6,5,0,223,0,0,0,4,5,0,0,0,0,8,0,3,3,6,3,3,0,3,0,23,0,3,3,9,3,0,3,0,0,19,3,17,3,35,20,6,4,3,0,95
POA2770,0,0,0,9,3,7,10,6,3,36,0,0,0,3,13,16,22,18,3,73,0,3,0,0,0,0,0,0,0,8,0,0,0,8,7,8,8,0,0,29,0,3,7,69,37,40,37,15,3,208,3,3,0,11,6,6,3,3,3,44,0,0,0,6,5,34,78,31,0,155,0,0,0,3,4,11,8,5,0,40,0,0,4,27,7,6,3,0,0,47,0,3,0,21,3,0,0,0,0,24,0,3,0,4,4,8,6,6,3,32,33,186,262,383,118,63,36,10,0,1079,0,0,0,0,3,5,3,3,0,13,32,83,81,375,104,40,17,3,0,730,0,0,0,0,3,3,0,0,0,8,7,87,135,586,245,226,100,23,11,1412,0,0,0,4,3,18,10,8,3,42,0,0,0,5,11,42,21,17,6,103,0,0,0,0,0,3,0,0,0,15,0,0,3,16,18,9,11,5,0,67
POA2773,0,0,0,4,0,0,0,0,0,12,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,14,0,0,0,10,6,12,3,3,0,29,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,3,3,3,0,20,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6
POA2774,0,0,0,3,6,3,8,3,0,23,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,7,14,5,0,39,0,3,0,20,20,21,5,3,0,69,0,0,0,4,7,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,4,3,5,0,0,0,11,0,6,0,0,17,10,14,5,4,54,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,3,4,0,0,20
POA2775,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
POA2776,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,0,10,0,3,0,6,5,7,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10
POA2777,0,0,0,16,7,15,12,4,0,53,0,0,0,0,3,3,3,7,5,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,12,0,0,0,0,5,5,6,0,0,11,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,11,7,5,39,0,3,3,33,27,19,9,4,0,104,0,0,0,0,4,3,6,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,0,0,9,0,0,0,3,3,5,0,5,0,16,0,3,0,9,13,16,11,8,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,9,9,3,3,0,0,28
POA2778,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,0,0,0,4,8,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2779,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,8,0,6,0,11,7,4,3,0,0,28,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,5,4,3,0,17,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4
POA2780,0,0,0,7,4,3,12,3,0,28,0,0,0,0,0,3,7,3,3,24,0,0,0,3,0,5,0,0,0,15,0,0,13,6,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,3,0,0,0,18,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,4,0,21,0,0,3,22,29,24,20,8,3,114,0,0,0,4,0,3,4,0,0,12,0,3,0,0,0,0,0,0,0,5,0,0,0,3,3,5,0,0,0,9,0,3,3,9,3,3,3,0,0,28,0,0,0,3,0,7,3,0,0,20,0,0,0,3,6,12,13,4,0,45,0,0,0,3,3,0,0,0,0,5,0,0,0,5,3,5,5,0,0,16
POA2782,0,0,0,3,0,6,3,0,0,8,0,0,0,0,0,6,0,3,3,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,3,5,14,11,7,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,3,0,0,0,3,4,9,11,8,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,13
POA2783,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,4,7,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
